"subj_idx","gender","year","rt","key_press","paired_colors","ismatch","acc","TaskRelevance","Identity"
20,1,24,626,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,759,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,606,"f","blue",0,0,"TaskIrrelevant","friend"
20,1,24,671,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,562,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,603,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,556,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,613,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,510,"j","blue",1,0,"TaskIrrelevant","friend"
20,1,24,659,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,680,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,853,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,660,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,789,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,635,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,647,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,637,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,599,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,639,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,600,"f","blue",0,0,"TaskIrrelevant","friend"
20,1,24,711,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,840,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,687,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,681,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,608,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,692,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,622,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,786,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,616,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,601,"j","blue",1,0,"TaskIrrelevant","friend"
20,1,24,646,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,658,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,662,"j","green",1,0,"TaskIrrelevant","stranger"
20,1,24,1046,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,629,"f","red",0,0,"TaskIrrelevant","self"
20,1,24,726,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,699,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,583,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,719,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,783,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,784,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,666,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,819,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,682,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,784,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,620,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,457,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,467,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,603,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,692,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,903,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,621,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,630,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,1034,"j","blue",1,0,"TaskIrrelevant","friend"
20,1,24,740,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,625,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,684,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,737,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,564,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,615,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,682,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,730,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,647,"f","red",0,0,"TaskIrrelevant","self"
20,1,24,654,"j","blue",1,0,"TaskIrrelevant","friend"
20,1,24,593,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,696,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,673,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,731,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,491,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,626,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,725,"j","green",1,0,"TaskIrrelevant","stranger"
20,1,24,705,"f","green",0,0,"TaskIrrelevant","stranger"
20,1,24,678,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,729,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,533,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,559,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,645,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,761,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,674,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,657,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,765,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,714,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,769,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,600,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,714,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,559,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,787,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,701,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,634,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,645,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,474,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,635,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,672,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,701,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,694,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,727,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,705,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,640,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,497,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,754,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,728,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,728,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,674,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,608,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,625,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,682,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,694,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,732,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,718,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,630,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,657,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,649,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,613,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,582,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,751,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,777,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,693,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,623,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,692,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,685,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,603,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,673,"j","blue",1,0,"TaskIrrelevant","friend"
20,1,24,566,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,658,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,578,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,703,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,702,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,693,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,736,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,634,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,713,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,798,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,590,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,740,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,708,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,631,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,637,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,694,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,617,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,644,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,464,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,597,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,653,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,719,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,683,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,1027,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,748,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,1011,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,673,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,706,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,739,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,683,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,722,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,786,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,699,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,544,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,739,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,561,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,696,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,761,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,640,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,553,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,766,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,633,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,612,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,665,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,727,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,743,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,878,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,669,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,615,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,629,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,778,"f","red",0,0,"TaskIrrelevant","self"
20,1,24,702,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,600,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,774,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,640,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,755,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,1160,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,729,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,682,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,588,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,853,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,598,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,658,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,727,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,632,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,588,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,598,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,722,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,704,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,748,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,733,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,652,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,592,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,591,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,554,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,633,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,592,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,493,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,719,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,706,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,549,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,611,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,541,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,617,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,723,"j","blue",1,0,"TaskIrrelevant","friend"
20,1,24,620,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,569,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,571,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,682,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,598,"f","green",0,0,"TaskIrrelevant","stranger"
20,1,24,853,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,601,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,582,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,685,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,652,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,676,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,589,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,620,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,633,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,594,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,570,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,620,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,707,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,562,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,683,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,598,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,808,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,566,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,651,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,739,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,603,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,652,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,716,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,826,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,548,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,578,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,472,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,604,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,517,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,618,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,473,"f","green",0,0,"TaskIrrelevant","stranger"
20,1,24,648,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,643,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,551,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,544,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,724,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,621,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,668,"j","green",1,0,"TaskIrrelevant","stranger"
20,1,24,710,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,748,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,800,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,594,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,643,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,582,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,732,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,629,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,678,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,603,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,693,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,753,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,744,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,908,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,498,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,550,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,652,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,809,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,576,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,628,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,701,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,614,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,639,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,656,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,884,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,541,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,635,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,685,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,688,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,615,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,690,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,582,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,659,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,617,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,608,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,622,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,596,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,638,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,549,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,691,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,549,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,536,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,619,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,646,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,576,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,440,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,455,"f","blue",0,0,"TaskIrrelevant","friend"
20,1,24,643,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,637,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,834,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,560,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,682,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,682,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,693,"j","blue",1,0,"TaskIrrelevant","friend"
20,1,24,630,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,655,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,719,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,655,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,521,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,518,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,668,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,699,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,679,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,578,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,592,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,651,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,842,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,461,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,579,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,687,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,564,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,829,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,734,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,464,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,522,"j","green",1,0,"TaskIrrelevant","stranger"
20,1,24,726,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,724,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,558,"j","red",1,0,"TaskIrrelevant","self"
20,1,24,706,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,614,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,691,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,689,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,743,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,470,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,832,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,704,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,690,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,768,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,596,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,726,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,634,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,605,"j","blue",0,1,"TaskIrrelevant","friend"
20,1,24,700,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,694,"f","blue",1,1,"TaskIrrelevant","friend"
20,1,24,691,"j","green",0,1,"TaskIrrelevant","stranger"
20,1,24,1108,"j","red",0,1,"TaskIrrelevant","self"
20,1,24,702,"f","red",1,1,"TaskIrrelevant","self"
20,1,24,612,"f","green",1,1,"TaskIrrelevant","stranger"
20,1,24,671,"j","blue",0,1,"TaskIrrelevant","friend"
21,0,23,1044,"f","red",0,1,"TaskRelevant","self"
21,0,23,1028,"f","red",0,1,"TaskRelevant","self"
21,0,23,845,"f","green",0,1,"TaskRelevant","stranger"
21,0,23,956,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,989,"j","green",1,1,"TaskRelevant","stranger"
21,0,23,423,"j","red",1,1,"TaskRelevant","self"
21,0,23,521,"j","red",1,1,"TaskRelevant","self"
21,0,23,919,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,675,"f","red",0,1,"TaskRelevant","self"
21,0,23,850,"f","green",0,1,"TaskRelevant","stranger"
21,0,23,954,"f","red",0,1,"TaskRelevant","self"
21,0,23,622,"f","red",0,1,"TaskRelevant","self"
21,0,23,811,"f","green",0,1,"TaskRelevant","stranger"
21,0,23,712,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,755,"f","green",1,0,"TaskRelevant","stranger"
21,0,23,946,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,732,"j","red",1,1,"TaskRelevant","self"
21,0,23,697,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,648,"j","red",1,1,"TaskRelevant","self"
21,0,23,723,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,1038,"j","green",1,1,"TaskRelevant","stranger"
21,0,23,636,"j","blue",0,0,"TaskRelevant","friend"
21,0,23,880,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,611,"j","red",0,0,"TaskRelevant","self"
21,0,23,987,"j","green",0,0,"TaskRelevant","stranger"
21,0,23,590,"j","red",1,1,"TaskRelevant","self"
21,0,23,872,"j","green",1,1,"TaskRelevant","stranger"
21,0,23,1021,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,1072,"j","green",1,1,"TaskRelevant","stranger"
21,0,23,1098,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,1233,"f","green",1,0,"TaskRelevant","stranger"
21,0,23,715,"j","green",0,0,"TaskRelevant","stranger"
21,0,23,649,"j","red",1,1,"TaskRelevant","self"
21,0,23,888,"f","green",0,1,"TaskRelevant","stranger"
21,0,23,1057,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,741,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,714,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,759,"j","red",1,1,"TaskRelevant","self"
21,0,23,1165,"f","green",0,1,"TaskRelevant","stranger"
21,0,23,672,"j","red",1,1,"TaskRelevant","self"
21,0,23,994,"j","blue",0,0,"TaskRelevant","friend"
21,0,23,942,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,860,"j","red",1,1,"TaskRelevant","self"
21,0,23,999,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,956,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,1154,"j","green",0,0,"TaskRelevant","stranger"
21,0,23,764,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,1023,"j","green",1,1,"TaskRelevant","stranger"
21,0,23,961,"f","green",0,1,"TaskRelevant","stranger"
21,0,23,1023,"j","green",1,1,"TaskRelevant","stranger"
21,0,23,767,"f","blue",0,1,"TaskRelevant","friend"
21,0,23,1020,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,1004,"j","red",0,0,"TaskRelevant","self"
21,0,23,955,"f","red",0,1,"TaskRelevant","self"
21,0,23,527,"j","red",1,1,"TaskRelevant","self"
21,0,23,838,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,999,"j","blue",1,1,"TaskRelevant","friend"
21,0,23,1166,"f","green",0,1,"TaskRelevant","stranger"
21,0,23,839,"f","green",0,1,"TaskRelevant","stranger"
21,0,23,791,"j","green",1,1,"TaskRelevant","stranger"
21,0,23,904,"f","red",0,1,"TaskRelevant","self"
21,0,23,836,"j","red",1,1,"TaskRelevant","self"
21,0,23,842,"f","red",0,1,"TaskRelevant","self"
